source_recording_script	recording_id	item_id	task	pv	condition	item_type	text_to_record	audio_file_name	audio_path	voice_label	voice_id_env	voice_id	model_id	output_format	stability	similarity_boost	style	speed	use_speaker_boost	seed	generated_at_utc	status	error
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_001	practice_ljt_001	aural_pv_ljt_practice			acceptable	Mina woke up before the alarm.	rec_practice_ljt_001.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_001.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260701	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_002	practice_ljt_002	aural_pv_ljt_practice			unacceptable	Mina woke up before the alarm but stayed asleep until noon.	rec_practice_ljt_002.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_002.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260702	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_003	practice_ljt_003	aural_pv_ljt_practice			acceptable	Please write down the number before you forget it.	rec_practice_ljt_003.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_003.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260703	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_004	practice_ljt_004	aural_pv_ljt_practice			unacceptable	Please write down the number but do not write anything.	rec_practice_ljt_004.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_004.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260704	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_005	practice_ljt_005	aural_pv_ljt_practice			acceptable	He gave up smoking last year.	rec_practice_ljt_005.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_005.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260705	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_ljt_006	practice_ljt_006	aural_pv_ljt_practice			unacceptable	He gave up smoking last year but continued to smoke every day.	rec_practice_ljt_006.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_ljt_006.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260706	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_audio_001	practice_audio_001	audio_pv_decision_practice			real	wake up	rec_practice_audio_001.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_audio_001.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260707	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_audio_002	practice_audio_002	audio_pv_decision_practice			real	write down	rec_practice_audio_002.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_audio_002.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260708	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_audio_003	practice_audio_003	audio_pv_decision_practice			real	give up	rec_practice_audio_003.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_audio_003.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260709	2026-07-02T17:24:10.202447+00:00	generated	
materials/audio_recording_script_practice_v1.tsv	rec_practice_audio_004	practice_audio_004	audio_pv_decision_practice			real	check out	rec_practice_audio_004.mp3	audio/raw/elevenlabs/female/practice_v1/rec_practice_audio_004.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260710	2026-07-02T17:24:10.202447+00:00	generated	
